w	r	param_key	default	required	module_file
genXML	gen_xml_nd	totalOtrosCargos		false	./api/contrib/genXML/module.php
genXML	gen_xml_nd	total_comprobante		true	./api/contrib/genXML/module.php
genXML	gen_xml_nd	total_descuentos		false	./api/contrib/genXML/module.php
genXML	gen_xml_nd	total_exento		false	./api/contrib/genXML/module.php
genXML	gen_xml_nd	total_exonerado		false	./api/contrib/genXML/module.php
genXML	gen_xml_nd	total_gravados		false	./api/contrib/genXML/module.php
genXML	gen_xml_nd	total_impuestos		false	./api/contrib/genXML/module.php
genXML	gen_xml_nd	total_impuestos_asumidos_fabrica		false	./api/contrib/genXML/module.php
genXML	gen_xml_nd	total_merc_exenta		false	./api/contrib/genXML/module.php
genXML	gen_xml_nd	total_merc_exonerada		false	./api/contrib/genXML/module.php
genXML	gen_xml_nd	total_merc_gravada		false	./api/contrib/genXML/module.php
genXML	gen_xml_nd	total_merc_no_sujeta		false	./api/contrib/genXML/module.php
genXML	gen_xml_nd	total_no_sujeto		false	./api/contrib/genXML/module.php
genXML	gen_xml_nd	total_serv_exentos		false	./api/contrib/genXML/module.php
genXML	gen_xml_nd	total_serv_exonerados		false	./api/contrib/genXML/module.php
genXML	gen_xml_nd	total_serv_gravados		false	./api/contrib/genXML/module.php
genXML	gen_xml_nd	total_serv_no_sujeto		false	./api/contrib/genXML/module.php
genXML	gen_xml_nd	total_ventas		true	./api/contrib/genXML/module.php
genXML	gen_xml_nd	total_ventas_neta		true	./api/contrib/genXML/module.php
genXML	gen_xml_te	clave		true	./api/contrib/genXML/module.php
genXML	gen_xml_te	cod_moneda		true	./api/contrib/genXML/module.php
genXML	gen_xml_te	codigo_actividad_emisor		true	./api/contrib/genXML/module.php
genXML	gen_xml_te	condicion_venta		true	./api/contrib/genXML/module.php
genXML	gen_xml_te	condicion_venta_otros		false	./api/contrib/genXML/module.php
genXML	gen_xml_te	consecutivo		true	./api/contrib/genXML/module.php
genXML	gen_xml_te	detalles		true	./api/contrib/genXML/module.php
genXML	gen_xml_te	emisor_barrio		false	./api/contrib/genXML/module.php
genXML	gen_xml_te	emisor_canton		true	./api/contrib/genXML/module.php
genXML	gen_xml_te	emisor_cod_pais_tel		false	./api/contrib/genXML/module.php
genXML	gen_xml_te	emisor_distrito		true	./api/contrib/genXML/module.php
genXML	gen_xml_te	emisor_email		true	./api/contrib/genXML/module.php
genXML	gen_xml_te	emisor_nombre		true	./api/contrib/genXML/module.php
genXML	gen_xml_te	emisor_nombre_comercial		false	./api/contrib/genXML/module.php
genXML	gen_xml_te	emisor_num_identif		true	./api/contrib/genXML/module.php
genXML	gen_xml_te	emisor_otras_senas		true	./api/contrib/genXML/module.php
genXML	gen_xml_te	emisor_provincia		true	./api/contrib/genXML/module.php
genXML	gen_xml_te	emisor_tel		false	./api/contrib/genXML/module.php
genXML	gen_xml_te	emisor_tipo_identif		true	./api/contrib/genXML/module.php
genXML	gen_xml_te	fecha_emision		true	./api/contrib/genXML/module.php
genXML	gen_xml_te	informacion_referencia		false	./api/contrib/genXML/module.php
genXML	gen_xml_te	medios_pago		true	./api/contrib/genXML/module.php
genXML	gen_xml_te	omitir_receptor	false	false	./api/contrib/genXML/module.php
genXML	gen_xml_te	otros		false	./api/contrib/genXML/module.php
genXML	gen_xml_te	otrosCargos		false	./api/contrib/genXML/module.php
genXML	gen_xml_te	otrosType		false	./api/contrib/genXML/module.php
genXML	gen_xml_te	plazo_credito	0	false	./api/contrib/genXML/module.php
genXML	gen_xml_te	proveedor_sistemas		true	./api/contrib/genXML/module.php
genXML	gen_xml_te	receptor_barrio		false	./api/contrib/genXML/module.php
genXML	gen_xml_te	receptor_canton		false	./api/contrib/genXML/module.php
genXML	gen_xml_te	receptor_cod_pais_tel		false	./api/contrib/genXML/module.php
genXML	gen_xml_te	receptor_distrito		false	./api/contrib/genXML/module.php
genXML	gen_xml_te	receptor_email		false	./api/contrib/genXML/module.php
genXML	gen_xml_te	receptor_nombre		false	./api/contrib/genXML/module.php
genXML	gen_xml_te	receptor_nombre_comercial		false	./api/contrib/genXML/module.php
genXML	gen_xml_te	receptor_num_identif		false	./api/contrib/genXML/module.php
genXML	gen_xml_te	receptor_otras_senas		false	./api/contrib/genXML/module.php
genXML	gen_xml_te	receptor_otras_senas_extranjero		false	./api/contrib/genXML/module.php
genXML	gen_xml_te	receptor_provincia		false	./api/contrib/genXML/module.php
genXML	gen_xml_te	receptor_tel		false	./api/contrib/genXML/module.php
genXML	gen_xml_te	receptor_tipo_identif		false	./api/contrib/genXML/module.php
genXML	gen_xml_te	registrofiscal8707		false	./api/contrib/genXML/module.php
genXML	gen_xml_te	tipo_cambio		true	./api/contrib/genXML/module.php
genXML	gen_xml_te	totalDesgloseImpuesto		false	./api/contrib/genXML/module.php
genXML	gen_xml_te	totalIVADevuelto	0	false	./api/contrib/genXML/module.php
genXML	gen_xml_te	totalOtrosCargos		false	./api/contrib/genXML/module.php
genXML	gen_xml_te	total_comprobante		true	./api/contrib/genXML/module.php
genXML	gen_xml_te	total_descuentos		false	./api/contrib/genXML/module.php
genXML	gen_xml_te	total_exento		false	./api/contrib/genXML/module.php
genXML	gen_xml_te	total_exonerado		false	./api/contrib/genXML/module.php
genXML	gen_xml_te	total_gravados		false	./api/contrib/genXML/module.php
genXML	gen_xml_te	total_impuestos		false	./api/contrib/genXML/module.php
genXML	gen_xml_te	total_impuestos_asumidos_fabrica		false	./api/contrib/genXML/module.php
genXML	gen_xml_te	total_merc_exenta		false	./api/contrib/genXML/module.php
genXML	gen_xml_te	total_merc_exonerada		false	./api/contrib/genXML/module.php
genXML	gen_xml_te	total_merc_gravada		false	./api/contrib/genXML/module.php
genXML	gen_xml_te	total_merc_no_sujeta		false	./api/contrib/genXML/module.php
genXML	gen_xml_te	total_no_sujeto		false	./api/contrib/genXML/module.php
genXML	gen_xml_te	total_serv_exentos		false	./api/contrib/genXML/module.php
genXML	gen_xml_te	total_serv_exonerados		false	./api/contrib/genXML/module.php
genXML	gen_xml_te	total_serv_gravados		false	./api/contrib/genXML/module.php
genXML	gen_xml_te	total_serv_no_sujeto		false	./api/contrib/genXML/module.php
genXML	gen_xml_te	total_ventas		true	./api/contrib/genXML/module.php
genXML	gen_xml_te	total_ventas_neta		true	./api/contrib/genXML/module.php
makeJson	makeJson	clave		true	./api/contrib/makeJson/module.php
makeJson	makeJson	comprobanteXml		true	./api/contrib/makeJson/module.php
makeJson	makeJson	emi_numeroIdentificacion		false	./api/contrib/makeJson/module.php
makeJson	makeJson	emi_tipoIdentificacion		true	./api/contrib/makeJson/module.php
makeJson	makeJson	fecha		true	./api/contrib/makeJson/module.php
makeJson	makeJson	recp_numeroIdentificacion		true	./api/contrib/makeJson/module.php
makeJson	makeJson	recp_tipoIdentificacion		true	./api/contrib/makeJson/module.php
makeQR	makeQR	string		true	./api/contrib/makeQR/module.php
send	json	callbackUrl		false	./api/contrib/send/module.php
send	json	clave		true	./api/contrib/send/module.php
send	json	client_id		true	./api/contrib/send/module.php
send	json	comprobanteXml		true	./api/contrib/send/module.php
send	json	emi_numeroIdentificacion		true	./api/contrib/send/module.php
send	json	emi_tipoIdentificacion		true	./api/contrib/send/module.php
send	json	fecha		true	./api/contrib/send/module.php
send	json	recp_numeroIdentificacion		false	./api/contrib/send/module.php
send	json	recp_tipoIdentificacion		false	./api/contrib/send/module.php
send	json	token		true	./api/contrib/send/module.php
send	sendMensaje	callbackUrl		false	./api/contrib/send/module.php
send	sendMensaje	clave		true	./api/contrib/send/module.php
send	sendMensaje	client_id		true	./api/contrib/send/module.php
send	sendMensaje	comprobanteXml		true	./api/contrib/send/module.php
send	sendMensaje	consecutivoReceptor		true	./api/contrib/send/module.php
send	sendMensaje	emi_numeroIdentificacion		true	./api/contrib/send/module.php
send	sendMensaje	emi_tipoIdentificacion		true	./api/contrib/send/module.php
send	sendMensaje	fecha		true	./api/contrib/send/module.php
send	sendMensaje	recp_numeroIdentificacion		true	./api/contrib/send/module.php
send	sendMensaje	recp_tipoIdentificacion		true	./api/contrib/send/module.php
send	sendMensaje	token		true	./api/contrib/send/module.php
send	sendTE	callbackUrl		false	./api/contrib/send/module.php
send	sendTE	clave		true	./api/contrib/send/module.php
send	sendTE	client_id		true	./api/contrib/send/module.php
send	sendTE	comprobanteXml		true	./api/contrib/send/module.php
send	sendTE	emi_numeroIdentificacion		true	./api/contrib/send/module.php
send	sendTE	emi_tipoIdentificacion		true	./api/contrib/send/module.php
send	sendTE	fecha		true	./api/contrib/send/module.php
send	sendTE	token		true	./api/contrib/send/module.php
sendMail	sendmail	clave		true	./api/contrib/sendMail/module.php
sendMail	sendmail	facturaPDF		true	./api/contrib/sendMail/module.php
sendMail	sendmail	xmlEnvia		true	./api/contrib/sendMail/module.php
sendMail	sendmail	xmlHacienda		true	./api/contrib/sendMail/module.php
signXML	signFE	inXml		true	./api/contrib/signXML/module.php
signXML	signFE	p12Url		true	./api/contrib/signXML/module.php
signXML	signFE	pinP12		true	./api/contrib/signXML/module.php
token	gettoken	client_id		true	./api/contrib/token/module.php
token	gettoken	client_secret		false	./api/contrib/token/module.php
token	gettoken	grant_type		true	./api/contrib/token/module.php
token	gettoken	password		true	./api/contrib/token/module.php
token	gettoken	username		true	./api/contrib/token/module.php
token	refresh	client_id		true	./api/contrib/token/module.php
token	refresh	client_secret		false	./api/contrib/token/module.php
token	refresh	grant_type		true	./api/contrib/token/module.php
token	refresh	refresh_token		true	./api/contrib/token/module.php
users	login_auto	idUser	0	true	./api/modules/users/module.php
users	login_auto	token	ThisIsNotASecretToken	true	./api/modules/users/module.php
users	users_avatar_get	size	25	false	./api/modules/users/module.php
users	users_avatar_get	userName		true	./api/modules/users/module.php
users	users_get_list	like		false	./api/modules/users/module.php
users	users_log_me_in	pwd		true	./api/modules/users/module.php
users	users_recover_pwd	userName		true	./api/modules/users/module.php
users	users_register	about		true	./api/modules/users/module.php
users	users_register	country		true	./api/modules/users/module.php
users	users_register	email		true	./api/modules/users/module.php
users	users_register	fullName		true	./api/modules/users/module.php
users	users_register	pwd		true	./api/modules/users/module.php
users	users_register	userName		true	./api/modules/users/module.php
wirez	conversations_get_details	idConversation	0	false	./api/modules/wirez/module.php
wirez	messages_get_in_conversation	idConversation	0	false	./api/modules/wirez/module.php
wirez	messages_get_in_conversation	lastMsgId	0	false	./api/modules/wirez/module.php
wirez	messages_get_in_conversation	textLike		false	./api/modules/wirez/module.php
wirez	messages_get_in_conversation	withWire		true	./api/modules/wirez/module.php
wirez	messages_get_recent	lastMessageId	0	false	./api/modules/wirez/module.php
wirez	messages_send	from		true	./api/modules/wirez/module.php
wirez	messages_send	idConversation		true	./api/modules/wirez/module.php
wirez	messages_send	subject		false	./api/modules/wirez/module.php
wirez	messages_send	text		true	./api/modules/wirez/module.php
wirez	messages_send	to		true	./api/modules/wirez/module.php
